turn,parse_dot,top_sort,cmin,revoke_seed,crash_tog,crash_tog_exec,fixpoint_tog,new_tog,opened_tog,sum_cost
1,67.317788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.66023
1,67.317788,0.050379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.845834
1,67.317788,0.050379,3.352047,0.0,0.0,0.0,0.0,0.0,0.0,75.303287
1,67.317788,0.050379,3.352047,0.0,0.0,0.0,0.0,0.0,4054,75.303667
2,67.317788,0.050379,161.256829,0.0,0.0,0.0,0.0,0.0,4054,233.20853
2,67.317788,0.050379,161.256829,0.0,0.0,0.0,0.0,0.0,4060,233.209955
3,67.317788,0.050379,317.477762,0.0,0.0,0.0,0.0,0.0,4060,389.430981
3,67.317788,0.050379,317.477762,0.0,0.0,0.0,0.378071,0.0,4060,389.809193
3,67.317788,0.050379,317.477762,0.0,0.0,0.0,0.378071,0.0,3945,389.80926
3,67.317788,0.050379,472.827138,0.0,0.0,0.0,0.378071,0.0,3945,545.158719
3,67.317788,0.050379,472.827138,0.0,0.0,0.0,0.722388,0.0,3945,545.503174
3,67.317788,0.050379,472.827138,0.0,0.0,0.0,0.722388,0.0,3914,545.503239
3,67.317788,0.050379,946.8971819999999,0.0,0.0,0.0,0.722388,0.0,3914,1019.573359
3,67.317788,0.050379,946.8971819999999,0.0,0.0,0.0,1.587709,0.0,3914,1020.438824
3,67.317788,0.050379,946.8971819999999,0.0,0.0,0.0,1.587709,0.0,3863,1020.43889
3,67.317788,0.050379,1408.273184,0.0,0.0,0.0,1.587709,0.0,3863,1481.814966
3,67.317788,0.050379,1408.273184,0.0,0.0,0.0,1.587709,0.024062,3863,1481.847802
3,67.317788,0.050379,1408.273184,0.0,0.0,0.0,1.587709,0.024062,13881,1481.847888
4,67.317788,0.050379,1602.2327169999999,0.0,0.0,0.0,1.587709,0.024062,13881,1675.807541
4,67.317788,0.050379,1602.2327169999999,0.0,0.0,0.0,1.587709,0.06567100000000001,13881,1675.849692
4,67.317788,0.050379,1602.2327169999999,0.0,0.0,0.0,1.587709,0.06567100000000001,20384,1675.849856
5,67.317788,0.050379,5487.134193,0.0,0.0,0.0,1.587709,0.06567100000000001,20384,5560.751445
5,67.317788,0.050379,5487.134193,2800.056941,0.0,0.0,1.587709,0.06567100000000001,20384,8360.897357
5,67.317788,0.050379,5487.134193,2800.056941,0.0,13.163028,1.587709,0.06567100000000001,20384,8374.078271
5,67.317788,0.050379,5487.134193,2800.056941,0.0,21.969751000000002,1.587709,0.06567100000000001,20384,8382.885084
5,67.317788,0.050379,5487.134193,2800.056941,0.0,30.035988000000003,1.587709,0.06567100000000001,20384,8390.951451
5,67.317788,0.050379,5487.134193,2800.056941,0.0,38.712722,1.587709,0.06567100000000001,20384,8399.628312
5,67.317788,0.050379,5487.134193,2800.056941,0.0,46.911531,1.587709,0.06567100000000001,20384,8407.827255
5,67.317788,0.050379,5487.134193,2800.056941,0.0,55.367931,1.587709,0.06567100000000001,20384,8416.283794
5,67.317788,0.050379,5487.134193,2800.056941,0.0,63.715398,1.587709,0.06567100000000001,20384,8424.631416
5,67.317788,0.050379,5487.134193,2800.056941,0.0,72.327253,1.587709,0.06567100000000001,20384,8433.243443
5,67.317788,0.050379,5487.134193,2800.056941,0.0,81.252945,1.587709,0.06567100000000001,20384,8442.16929
