turn,parse_dot,top_sort,cmin,revoke_seed,crash_tog,crash_tog_exec,fixpoint_tog,new_tog,opened_tog,sum_cost
3,39.657846,0.021922,2305.6174140000003,7.829009,0.0,31664.83788800001,4.392413,0.00857,7269,61771.737445
3,39.657846,0.021922,2305.6174140000003,7.829009,0.0,31955.573560000008,4.392413,0.00857,7269,62138.043236
3,39.657846,0.021922,2305.6174140000003,7.829009,0.0,32626.92182400001,4.392413,0.00857,7269,62925.961443
3,39.657846,0.021922,2305.6174140000003,7.829009,0.0,33232.649563000006,4.392413,0.00857,7269,63664.85347
3,39.657846,0.021922,2305.6174140000003,7.829009,0.0,34408.016772,4.392413,0.00857,7269,66091.93744
3,39.657846,0.021922,2305.6174140000003,7.829009,0.0,34628.632356,4.392413,0.00857,7269,67261.26135
3,39.657846,0.021922,2305.6174140000003,7.829009,0.0,35074.663967,4.392413,0.00857,7269,68023.505368
3,39.657846,0.021922,2305.6174140000003,7.829009,0.0,35502.401920000004,4.392413,0.00857,7269,68917.181391
3,39.657846,0.021922,2305.6174140000003,7.829009,0.0,36672.492673,4.392413,0.00857,7269,70215.84459
3,39.657846,0.021922,2305.6174140000003,7.829009,0.0,36967.77334,4.392413,0.00857,7269,70511.125358
3,39.657846,0.021922,2305.6174140000003,7.829009,0.0,36982.645271,4.392413,0.00857,7269,70525.997387
3,39.657846,0.021922,2305.6174140000003,7.829009,0.0,37780.760608000004,4.392413,0.00857,7269,72048.537393
3,39.657846,0.021922,2305.6174140000003,7.829009,0.0,37862.440258,4.392413,0.00857,7269,72926.877376
3,39.657846,0.021922,2305.6174140000003,7.829009,0.0,37872.935201,4.392413,0.00857,7269,73092.474247
3,39.657846,0.021922,2305.6174140000003,7.829009,0.0,38143.250851,4.392413,0.00857,7269,73713.777349
3,39.657846,0.021922,2305.6174140000003,7.829009,0.0,38229.483207,4.392413,0.00857,7269,74881.952817
3,39.657846,0.021922,2305.6174140000003,7.829009,0.0,38315.476959,4.392413,0.00857,7269,75598.237356
3,39.657846,0.021922,2305.6174140000003,7.829009,0.0,38428.072572,4.392413,0.00857,7269,76030.573341
3,39.657846,0.021922,2305.6174140000003,7.829009,0.0,38449.55983,4.392413,0.00857,7269,76122.910954
3,39.657846,0.021922,2305.6174140000003,7.829009,0.0,38581.543080999996,4.392413,0.00857,7269,76781.708874
3,39.657846,0.021922,2305.6174140000003,7.829009,0.0,38843.182455999995,4.392413,0.00857,7269,77150.433116
