turn,parse_dot,top_sort,cmin,revoke_seed,crash_tog,crash_tog_exec,fixpoint_tog,new_tog,opened_tog,sum_cost
2,15.988875,0.008458,56.903286,0.492278,0.0,18009.500612999997,0.0,0.0,970,18119.351437
2,15.988875,0.008458,56.903286,0.492278,0.0,18009.508143999996,0.0,0.0,970,18119.35909
2,15.988875,0.008458,56.903286,0.492278,0.0,18009.516708999996,0.0,0.0,970,18119.36776
2,15.988875,0.008458,56.903286,0.492278,0.0,19005.946179999995,0.0,0.0,970,19116.348819
2,15.988875,0.008458,56.903286,0.492278,0.0,20027.468758999996,0.0,0.0,970,20137.871505
2,15.988875,0.008458,56.903286,0.492278,0.0,21091.246330999995,0.0,0.0,970,21202.05599
2,15.988875,0.008458,56.903286,0.492278,0.0,22213.879413999995,0.0,0.0,970,22324.68921
2,15.988875,0.008458,56.903286,0.492278,0.0,23469.101095999995,0.0,0.0,970,23579.911025
2,15.988875,0.008458,56.903286,0.492278,0.0,25021.783532999994,0.0,0.0,970,25132.833639
2,15.988875,0.008458,56.903286,0.492278,0.0,26211.298141999996,0.0,0.0,970,26322.348397
2,15.988875,0.008458,56.903286,0.492278,0.0,27941.279881999995,0.0,0.0,970,28052.330297
2,15.988875,0.008458,56.903286,0.492278,0.0,28398.042744999995,0.0,0.0,970,28509.248284
2,15.988875,0.008458,56.903286,0.492278,0.0,30284.717716999996,0.0,0.0,970,30395.923411
2,15.988875,0.008458,56.903286,0.492278,0.0,30289.089952999995,0.0,0.0,970,30400.295797
2,15.988875,0.008458,56.903286,0.492278,0.0,30289.118568999995,0.0,0.0,970,30400.324521
2,15.988875,0.008458,56.903286,0.492278,0.0,30293.230954999995,0.0,0.0,970,30404.437104
2,15.988875,0.008458,56.903286,0.492278,0.0,30293.258611999994,0.0,0.0,970,30404.464873
2,15.988875,0.008458,56.903286,0.492278,0.0,30293.288411999994,0.0,0.0,970,30404.49483
2,15.988875,0.008458,56.903286,0.492278,0.0,30297.686446999993,0.0,0.0,970,30408.892983
2,15.988875,0.008458,56.903286,0.492278,0.0,30297.714875999995,0.0,0.0,970,30408.921549
2,15.988875,0.008458,56.903286,0.492278,0.0,30297.743633999995,0.0,0.0,970,30408.950447
2,15.988875,0.008458,56.903286,0.492278,0.0,30297.772977999994,0.0,0.0,970,30408.979929
2,15.988875,0.008458,56.903286,0.492278,0.0,30297.802996999995,0.0,0.0,970,30409.010066
2,15.988875,0.008458,56.903286,0.492278,0.0,30297.832761999995,0.0,0.0,970,30409.039963
2,15.988875,0.008458,56.903286,0.492278,0.0,30301.752399999994,0.0,0.0,970,30412.959725
2,15.988875,0.008458,56.903286,0.492278,0.0,30301.779121999993,0.0,0.0,970,30412.98654
2,15.988875,0.008458,56.903286,0.492278,0.0,30301.80755199999,0.0,0.0,970,30413.0151
2,15.988875,0.008458,56.903286,0.492278,0.0,30301.83635799999,0.0,0.0,970,30413.043986
2,15.988875,0.008458,56.903286,0.492278,0.0,30306.22655099999,0.0,0.0,970,30418.290539
2,15.988875,0.008458,56.903286,0.492278,0.0,30310.473388999988,0.0,0.0,970,30422.537462
2,15.988875,0.008458,56.903286,0.492278,0.0,30314.828771999986,0.0,0.0,970,30426.892963
2,15.988875,0.008458,56.903286,0.492278,0.0,30319.102736999987,0.0,0.0,970,30431.167012
2,15.988875,0.008458,56.903286,0.492278,0.0,30323.216278999986,0.0,0.0,970,30435.280674
2,15.988875,0.008458,56.903286,0.492278,0.0,30327.860861999987,0.0,0.0,970,30439.925375
2,15.988875,0.008458,56.903286,0.492278,0.0,30332.750472999986,0.0,0.0,970,30444.815115
2,15.988875,0.008458,56.903286,0.492278,0.0,30338.263242999987,0.0,0.0,970,30450.327988
2,15.988875,0.008458,56.903286,0.492278,0.0,30338.267487999987,0.0,0.0,970,30450.332421
2,15.988875,0.008458,56.903286,0.492278,0.0,30338.271540999987,0.0,0.0,970,30450.336653
2,15.988875,0.008458,56.903286,0.492278,0.0,30338.27561799999,0.0,0.0,970,30450.340865
2,15.988875,0.008458,56.903286,0.492278,0.0,30343.578646999988,0.0,0.0,970,30455.644019
2,15.988875,0.008458,56.903286,0.492278,0.0,30343.582489999986,0.0,0.0,970,30455.648017
2,15.988875,0.008458,56.903286,0.492278,0.0,30343.586532999987,0.0,0.0,970,30455.652192
2,15.988875,0.008458,56.903286,0.492278,0.0,30343.590451999986,0.0,0.0,970,30455.656222
2,15.988875,0.008458,56.903286,0.492278,0.0,30349.039643999986,0.0,0.0,970,30461.105518
2,15.988875,0.008458,56.903286,0.492278,0.0,30349.042878999986,0.0,0.0,970,30461.108844
2,15.988875,0.008458,56.903286,0.492278,0.0,30349.046214999988,0.0,0.0,970,30461.112271
2,15.988875,0.008458,56.903286,0.492278,0.0,30349.05006599999,0.0,0.0,970,30461.116238
2,15.988875,0.008458,56.903286,0.492278,0.0,30354.49742399999,0.0,0.0,970,30466.563698
2,15.988875,0.008458,56.903286,0.492278,0.0,30354.50101499999,0.0,0.0,970,30466.567401
2,15.988875,0.008458,56.903286,0.492278,0.0,30354.50467499999,0.0,0.0,970,30466.57116
2,15.988875,0.008458,56.903286,0.492278,0.0,30354.50809199999,0.0,0.0,970,30466.574672
