turn,parse_dot,top_sort,cmin,revoke_seed,crash_tog,crash_tog_exec,fixpoint_tog,new_tog,opened_tog,sum_cost
1,70.085786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.657416
1,70.085786,0.050468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.744858
1,70.085786,0.050468,2.496651,0.0,0.0,0.0,0.0,0.0,0.0,76.251582
1,70.085786,0.050468,2.496651,0.0,0.0,0.0,0.0,0.0,3783,76.252135
2,70.085786,0.050468,4.984918,0.0,0.0,0.0,0.0,0.0,3783,78.740541
2,70.085786,0.050468,4.984918,1.005332,0.0,0.0,0.0,0.0,3783,79.745983
2,70.085786,0.050468,4.984918,1.005332,0.0,6.328372,0.0,0.0,3783,86.079648
2,70.085786,0.050468,4.984918,1.005332,0.0,13.137587,0.0,0.0,3783,92.888934
2,70.085786,0.050468,4.984918,1.005332,0.0,20.810081,0.0,0.0,3783,100.561506
2,70.085786,0.050468,4.984918,1.005332,0.0,29.877083,0.0,0.0,3783,109.628584
2,70.085786,0.050468,4.984918,1.005332,0.0,41.630932,0.0,0.0,3783,121.382512
2,70.085786,0.050468,4.984918,1.005332,0.0,55.894112,0.0,0.0,3783,135.645769
2,70.085786,0.050468,4.984918,1.005332,0.0,61.885637,0.0,0.0,3783,141.637387
2,70.085786,0.050468,4.984918,1.005332,0.0,68.535421,0.0,0.0,3783,148.287274
2,70.085786,0.050468,4.984918,1.005332,0.0,76.258419,0.0,0.0,3783,156.010397
2,70.085786,0.050468,4.984918,1.005332,0.0,76.263642,0.0,0.0,3783,156.01579
2,70.085786,0.050468,4.984918,1.005332,0.0,85.221804,0.0,0.0,3783,164.97417
2,70.085786,0.050468,4.984918,1.005332,0.0,85.227636,0.0,0.0,3783,164.980205
2,70.085786,0.050468,4.984918,1.005332,0.0,85.232924,0.0,0.0,3783,164.985707
2,70.085786,0.050468,4.984918,1.005332,0.0,85.237939,0.0,0.0,3783,164.990838
2,70.085786,0.050468,4.984918,1.005332,0.0,94.489814,0.0,0.0,3783,174.242812
2,70.085786,0.050468,4.984918,1.005332,0.0,94.494782,0.0,0.0,3783,174.247887
2,70.085786,0.050468,4.984918,1.005332,0.0,94.499726,0.0,0.0,3783,174.252933
2,70.085786,0.050468,4.984918,1.005332,0.0,103.89755699999999,0.0,0.0,3783,183.650846
2,70.085786,0.050468,4.984918,1.005332,0.0,103.90279399999999,0.0,0.0,3783,183.656179
2,70.085786,0.050468,4.984918,1.005332,0.0,103.90790599999998,0.0,0.0,3783,183.661395
2,70.085786,0.050468,4.984918,1.005332,0.0,113.37684499999999,0.0,0.0,3783,193.130413
2,70.085786,0.050468,4.984918,1.005332,0.0,113.381976,0.0,0.0,3783,193.13564
2,70.085786,0.050468,4.984918,1.005332,0.0,113.38712799999999,0.0,0.0,3783,193.140868
2,70.085786,0.050468,4.984918,1.005332,0.0,120.366115,0.0,0.0,3783,200.119919
2,70.085786,0.050468,4.984918,1.005332,0.0,120.37142,0.0,0.0,3783,200.125337
2,70.085786,0.050468,4.984918,1.005332,0.0,120.376436,0.0,0.0,3783,200.130461
2,70.085786,0.050468,4.984918,1.005332,0.0,120.381336,0.0,0.0,3783,200.13543
2,70.085786,0.050468,4.984918,1.005332,0.0,120.38604600000001,0.0,0.0,3783,200.140201
2,70.085786,0.050468,4.984918,1.005332,0.0,120.391046,0.0,0.0,3783,200.145261
2,70.085786,0.050468,4.984918,1.005332,0.0,120.396112,0.0,0.0,3783,201.130649
2,70.085786,0.050468,4.984918,1.005332,0.0,120.401651,0.0,0.0,3783,202.128176
2,70.085786,0.050468,4.984918,1.005332,0.0,120.407459,0.0,0.0,3783,203.115429
2,70.085786,0.050468,4.984918,1.005332,0.0,127.390663,0.0,0.0,3783,211.096204
2,70.085786,0.050468,4.984918,1.005332,0.0,134.37965,0.0,0.0,3783,218.085272
2,70.085786,0.050468,4.984918,1.005332,0.0,141.35091599999998,0.0,0.0,3783,225.056621
2,70.085786,0.050468,4.984918,1.005332,0.0,148.321724,0.0,0.0,3783,232.027509
2,70.085786,0.050468,4.984918,1.005332,0.0,155.338503,0.0,0.0,3783,239.044368
2,70.085786,0.050468,4.984918,1.005332,0.0,162.454004,0.0,0.0,3783,246.159959
2,70.085786,0.050468,4.984918,1.005332,0.0,169.678203,0.0,0.0,3783,253.384252
2,70.085786,0.050468,4.984918,1.005332,0.0,177.156648,0.0,0.0,3783,260.862803
2,70.085786,0.050468,4.984918,1.005332,0.0,185.113543,0.0,0.0,3783,268.81983
