turn,parse_dot,top_sort,cmin,revoke_seed,crash_tog,crash_tog_exec,fixpoint_tog,new_tog,opened_tog,sum_cost
1,14.087081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.133503
1,14.087081,0.007507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.28428
1,14.087081,0.007507,1.308397,0.0,0.0,0.0,0.0,0.0,0.0,31.59708
1,14.087081,0.007507,1.308397,0.0,0.0,0.0,0.0,0.0,512,31.59759
2,14.087081,0.007507,1.5817510000000001,0.0,0.0,0.0,0.0,0.0,512,31.871104
2,14.087081,0.007507,1.5817510000000001,0.347903,0.0,0.0,0.0,0.0,512,32.219146
2,14.087081,0.007507,1.5817510000000001,0.347903,0.0,3.23654,0.0,0.0,512,35.461814
2,14.087081,0.007507,1.5817510000000001,0.347903,0.0,6.485214,0.0,0.0,512,38.710591
2,14.087081,0.007507,1.5817510000000001,0.347903,0.0,10.010496,0.0,0.0,512,42.235988
2,14.087081,0.007507,1.5817510000000001,0.347903,0.0,20.699061,0.0,0.0,512,52.924634
2,14.087081,0.007507,1.5817510000000001,0.347903,0.0,41.96704,0.0,0.0,512,74.192728
2,14.087081,0.007507,1.5817510000000001,0.347903,0.0,46.162212,0.0,0.0,512,78.388044
2,14.087081,0.007507,1.5817510000000001,0.347903,0.0,66.184789,0.0,0.0,512,98.410733
2,14.087081,0.007507,1.5817510000000001,0.347903,0.0,87.91524,0.0,0.0,512,120.141336
2,14.087081,0.007507,1.5817510000000001,0.347903,0.0,108.808616,0.0,0.0,512,141.034863
2,14.087081,0.007507,1.5817510000000001,0.347903,0.0,130.23259000000002,0.0,0.0,512,162.458977
2,14.087081,0.007507,1.5817510000000001,0.347903,0.0,150.904311,0.0,0.0,512,183.130838
2,14.087081,0.007507,1.5817510000000001,0.347903,0.0,155.434946,0.0,0.0,512,188.014761
2,14.087081,0.007507,1.5817510000000001,0.347903,0.0,169.062629,0.0,0.0,512,201.642564
2,14.087081,0.007507,1.5817510000000001,0.347903,0.0,190.421901,0.0,0.0,512,223.001962
2,14.087081,0.007507,1.5817510000000001,0.347903,0.0,212.96671899999998,0.0,0.0,512,245.546923
2,14.087081,0.007507,1.5817510000000001,0.347903,0.0,233.738455,0.0,0.0,512,266.318797
